videoId,languageId,edition,version,reason,r2AssetId,r2PublicUrl,originalFilename,status,flags,formatDurationSec,videoDurationSec,audioDurationSec,durationRatio,ffprobeError
1_jf6101-0-0,19191,ot,34503,no_variant,96dcc074-5a9d-4c9c-9a5d-cfb52d4fa2f2,https://api-media-core.jesusfilm.org/1_jf6101-0-0/variants/19191/videos/72b50e03-6fce-4305-9963-45ae8cdd617d/19191_1_jf6101-0-0.mp4,1_jf6101-0-0---OT---19191---34503---0---0.mp4,ok,,488.085,487.946,488.085,1.000,
1_jf-0-0,19191,ot,34503,no_variant,853823e4-957b-42ca-b59b-826061d01917,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/19191/videos/c7ee2d55-699d-489e-8410-c610eddc71b7/19191_1_jf-0-0.mp4,1_jf-0-0---OT---19191---34503---0---0.mp4,ok,,7673.728,7673.666,7673.728,1.000,
1_jf6161-0-0,22679,ot,34622,no_variant,533f0017-4350-4356-a8ad-7c7b6baceeae,https://api-media-core.jesusfilm.org/1_jf6161-0-0/variants/22679/videos/94dc802d-3425-49e7-ab67-2c696bc472a7/22679_1_jf6161-0-0.mp4,1_jf6161-0-0---OT---22679---34622---0---0.mp4,ok,,340.565,340.507,340.565,1.000,
1_jf6160-0-0,22679,ot,34622,no_variant,458b45b7-f176-41d5-bd14-f62aa65091de,https://api-media-core.jesusfilm.org/1_jf6160-0-0/variants/22679/videos/9df3c9a3-2e5e-4df6-a160-1a34804dcd12/22679_1_jf6160-0-0.mp4,1_jf6160-0-0---OT---22679---34622---0---0.mp4,ok,,75.925,75.826,75.925,1.001,
1_jf6159-0-0,22679,ot,34622,no_variant,e8832668-dde1-40b8-866e-c3a4e7ac26d2,https://api-media-core.jesusfilm.org/1_jf6159-0-0/variants/22679/videos/00403007-26f4-4c31-b27c-b24adeab7531/22679_1_jf6159-0-0.mp4,1_jf6159-0-0---OT---22679---34622---0---0.mp4,ok,,115.584,115.490,115.584,1.001,
1_jf6158-0-0,22679,ot,34622,no_variant,b00888b2-0dd4-486e-8f5d-4b513272a44f,https://api-media-core.jesusfilm.org/1_jf6158-0-0/variants/22679/videos/b4901a3b-b891-42c3-83e0-e402b56371cb/22679_1_jf6158-0-0.mp4,1_jf6158-0-0---OT---22679---34622---0---0.mp4,ok,,82.432,82.332,82.432,1.001,
1_jf6157-0-0,22679,ot,34622,no_variant,96b9035e-5665-460b-9211-5aba5f230be8,https://api-media-core.jesusfilm.org/1_jf6157-0-0/variants/22679/videos/5e61f8e1-dfc0-48c4-95aa-695cd9d49af8/22679_1_jf6157-0-0.mp4,1_jf6157-0-0---OT---22679---34622---0---0.mp4,ok,,88.597,88.505,88.597,1.001,
1_jf6156-0-0,22679,ot,34622,no_variant,3b808ae5-5c3c-49d8-a491-45e8d67c04cd,https://api-media-core.jesusfilm.org/1_jf6156-0-0/variants/22679/videos/c211183b-4a9b-4f90-9fbd-4736f5c2b662/22679_1_jf6156-0-0.mp4,1_jf6156-0-0---OT---22679---34622---0---0.mp4,ok,,120.597,120.495,120.597,1.001,
1_jf6155-0-0,22679,ot,34622,no_variant,c967246f-e1e8-439e-9b18-6284425765be,https://api-media-core.jesusfilm.org/1_jf6155-0-0/variants/22679/videos/c158233f-b47d-4666-9052-3bea0f620a74/22679_1_jf6155-0-0.mp4,1_jf6155-0-0---OT---22679---34622---0---0.mp4,ok,,105.664,105.564,105.664,1.001,
1_jf6154-0-0,22679,ot,34622,no_variant,f4cd9897-84c1-41ea-b089-6f89ba774cd3,https://api-media-core.jesusfilm.org/1_jf6154-0-0/variants/22679/videos/96307b04-9474-4156-90d7-498016567012/22679_1_jf6154-0-0.mp4,1_jf6154-0-0---OT---22679---34622---0---0.mp4,ok,,99.947,99.850,99.947,1.001,
1_jf6153-0-0,22679,ot,34622,no_variant,ac50e95d-0a33-4a1a-b33d-bef56836764a,https://api-media-core.jesusfilm.org/1_jf6153-0-0/variants/22679/videos/01122751-9830-4602-a064-469eaebec896/22679_1_jf6153-0-0.mp4,1_jf6153-0-0---OT---22679---34622---0---0.mp4,ok,,66.923,66.817,66.923,1.002,
1_jf6152-0-0,22679,ot,34622,no_variant,15af083b-849e-4691-bff5-a876b97a4afa,https://api-media-core.jesusfilm.org/1_jf6152-0-0/variants/22679/videos/e240f269-58c8-4337-8afa-2fda6ac35b43/22679_1_jf6152-0-0.mp4,1_jf6152-0-0---OT---22679---34622---0---0.mp4,ok,,56.704,56.598,56.704,1.002,
1_jf6151-0-0,22679,ot,34622,no_variant,948c9733-6123-4810-ad5e-44ff4e8bd36c,https://api-media-core.jesusfilm.org/1_jf6151-0-0/variants/22679/videos/7f1ffb53-c60e-4224-8f9b-32856c40fd3f/22679_1_jf6151-0-0.mp4,1_jf6151-0-0---OT---22679---34622---0---0.mp4,ok,,168.981,168.877,168.981,1.001,
1_jf6150-0-0,22679,ot,34622,no_variant,d26ff819-f430-4930-b918-4d720cb47650,https://api-media-core.jesusfilm.org/1_jf6150-0-0/variants/22679/videos/0d1eacf9-0824-4ea7-9bd2-0b46f41fe2d2/22679_1_jf6150-0-0.mp4,1_jf6150-0-0---OT---22679---34622---0---0.mp4,ok,,214.315,214.214,214.315,1.000,
1_jf6149-0-0,22679,ot,34622,no_variant,5885753a-5a87-48f9-902a-ff18bc129a74,https://api-media-core.jesusfilm.org/1_jf6149-0-0/variants/22679/videos/2fd4b666-e1bc-417f-ac4f-cec6583d972a/22679_1_jf6149-0-0.mp4,1_jf6149-0-0---OT---22679---34622---0---0.mp4,ok,,176.683,176.593,176.683,1.001,
1_jf6148-0-0,22679,ot,34622,no_variant,8862ad57-87de-47df-aad9-18d13d57dc3c,https://api-media-core.jesusfilm.org/1_jf6148-0-0/variants/22679/videos/d5efb915-3af5-4407-975d-cdc8a2be96d9/22679_1_jf6148-0-0.mp4,1_jf6148-0-0---OT---22679---34622---0---0.mp4,ok,,84.309,84.209,84.309,1.001,
1_jf6147-0-0,22679,ot,34622,no_variant,9dae89f1-7815-4e50-9a9c-7e62addee021,https://api-media-core.jesusfilm.org/1_jf6147-0-0/variants/22679/videos/4c1b02b3-ada3-4c0e-8de1-a1b6377a3b9e/22679_1_jf6147-0-0.mp4,1_jf6147-0-0---OT---22679---34622---0---0.mp4,ok,,103.787,103.687,103.787,1.001,
1_jf6146-0-0,22679,ot,34622,no_variant,d45d2a42-31f9-4876-980a-6166743a7e3f,https://api-media-core.jesusfilm.org/1_jf6146-0-0/variants/22679/videos/fd48e8f9-57e2-4ce3-8d84-580e52d1198a/22679_1_jf6146-0-0.mp4,1_jf6146-0-0---OT---22679---34622---0---0.mp4,ok,,118.293,118.201,118.293,1.001,
1_jf6145-0-0,22679,ot,34622,no_variant,236838a3-664e-4da3-b467-a04fbae2cbc8,https://api-media-core.jesusfilm.org/1_jf6145-0-0/variants/22679/videos/37cdee7a-80fe-4714-b8da-23386fb95bec/22679_1_jf6145-0-0.mp4,1_jf6145-0-0---OT---22679---34622---0---0.mp4,ok,,143.573,143.477,143.573,1.001,
1_jf6144-0-0,22679,ot,34622,no_variant,afb6976f-74bf-41ef-a967-dca51d12f3da,https://api-media-core.jesusfilm.org/1_jf6144-0-0/variants/22679/videos/0fff9f8c-a83e-4e4e-abab-72dbaa12f617/22679_1_jf6144-0-0.mp4,1_jf6144-0-0---OT---22679---34622---0---0.mp4,ok,,262.656,262.554,262.656,1.000,
1_jf6143-0-0,22679,ot,34622,no_variant,ae531e72-cda8-4090-85b2-4371ff813a7a,https://api-media-core.jesusfilm.org/1_jf6143-0-0/variants/22679/videos/e1db73b4-c8d1-49bd-9282-e60c2223312a/22679_1_jf6143-0-0.mp4,1_jf6143-0-0---OT---22679---34622---0---0.mp4,ok,,149.163,149.066,149.163,1.001,
1_jf6142-0-0,22679,ot,34622,no_variant,04b55ed4-a61c-47fc-ac52-25334e517a18,https://api-media-core.jesusfilm.org/1_jf6142-0-0/variants/22679/videos/680ee39c-8a8b-43d0-880e-efbb2e2a32bb/22679_1_jf6142-0-0.mp4,1_jf6142-0-0---OT---22679---34622---0---0.mp4,ok,,175.317,175.217,175.317,1.001,
1_jf6141-0-0,22679,ot,34622,no_variant,c6d9f725-2586-4729-9ad6-a658e4b78785,https://api-media-core.jesusfilm.org/1_jf6141-0-0/variants/22679/videos/26adf996-a4d3-4c53-98e3-26edaca18211/22679_1_jf6141-0-0.mp4,1_jf6141-0-0---OT---22679---34622---0---0.mp4,ok,,58.069,57.975,58.069,1.002,
1_jf6140-0-0,22679,ot,34622,no_variant,ef52dc38-1d44-4309-a98c-379f27e8875f,https://api-media-core.jesusfilm.org/1_jf6140-0-0/variants/22679/videos/3cd8c829-aed5-4bf0-9d00-973bdd607bf6/22679_1_jf6140-0-0.mp4,1_jf6140-0-0---OT---22679---34622---0---0.mp4,ok,,110.464,110.360,110.464,1.001,
1_jf6139-0-0,22679,ot,34622,no_variant,04c1e072-ee86-480c-afb3-00237bb684f1,https://api-media-core.jesusfilm.org/1_jf6139-0-0/variants/22679/videos/91fb3d57-40fb-4cbe-8643-44ab1f215a07/22679_1_jf6139-0-0.mp4,1_jf6139-0-0---OT---22679---34622---0---0.mp4,ok,,59.541,59.434,59.541,1.002,
1_jf6138-0-0,22679,ot,34622,no_variant,fdfc7664-e04a-4db6-8d0c-8ea0fe5af9ca,https://api-media-core.jesusfilm.org/1_jf6138-0-0/variants/22679/videos/cb70894a-c7c7-4ae8-a07b-27096ee3abb0/22679_1_jf6138-0-0.mp4,1_jf6138-0-0---OT---22679---34622---0---0.mp4,ok,,45.760,45.671,45.760,1.002,
1_jf6137-0-0,22679,ot,34622,no_variant,c3f42b46-3d5f-4d2c-9ca0-fa9a0811cbad,https://api-media-core.jesusfilm.org/1_jf6137-0-0/variants/22679/videos/a3539d7f-7a5b-4c8b-99c0-66e4761f1ac8/22679_1_jf6137-0-0.mp4,1_jf6137-0-0---OT---22679---34622---0---0.mp4,ok,,111.829,111.737,111.829,1.001,
1_jf6136-0-0,22679,ot,34622,no_variant,e02bb0bf-4bb4-47fe-a438-91e5b5c086c4,https://api-media-core.jesusfilm.org/1_jf6136-0-0/variants/22679/videos/3040a8aa-27ba-4da8-ad83-19e4ba292aae/22679_1_jf6136-0-0.mp4,1_jf6136-0-0---OT---22679---34622---0---0.mp4,ok,,60.288,60.185,60.288,1.002,
1_jf6135-0-0,22679,ot,34622,no_variant,f75dffd1-8b28-4ccc-844f-47ea8744bb0c,https://api-media-core.jesusfilm.org/1_jf6135-0-0/variants/22679/videos/153474a0-263d-44a2-bc45-3b2ef3097e40/22679_1_jf6135-0-0.mp4,1_jf6135-0-0---OT---22679---34622---0---0.mp4,ok,,70.464,70.362,70.464,1.001,
1_jf6134-0-0,22679,ot,34622,no_variant,37924edc-235d-4b2e-b322-d5b4c8eae224,https://api-media-core.jesusfilm.org/1_jf6134-0-0/variants/22679/videos/0875836f-1838-4773-b8ee-78a1090156ef/22679_1_jf6134-0-0.mp4,1_jf6134-0-0---OT---22679---34622---0---0.mp4,ok,,42.091,42.000,42.091,1.002,
1_jf6133-0-0,22679,ot,34622,no_variant,6dec4cf7-5a63-4d49-ae17-fc8cd0556365,https://api-media-core.jesusfilm.org/1_jf6133-0-0/variants/22679/videos/0c6f3a6d-c351-4b27-a90c-ac6bb93310ab/22679_1_jf6133-0-0.mp4,1_jf6133-0-0---OT---22679---34622---0---0.mp4,ok,,141.781,141.683,141.781,1.001,
1_jf6132-0-0,22679,ot,34622,no_variant,da0fb536-d7f7-4e41-8453-e5faf50cf163,https://api-media-core.jesusfilm.org/1_jf6132-0-0/variants/22679/videos/e4a6aa76-715a-4b8e-8867-c56f66848f51/22679_1_jf6132-0-0.mp4,1_jf6132-0-0---OT---22679---34622---0---0.mp4,ok,,104.619,104.521,104.619,1.001,
1_jf6131-0-0,22679,ot,34622,no_variant,b7962235-ce46-41d9-97e9-1d181f8b160e,https://api-media-core.jesusfilm.org/1_jf6131-0-0/variants/22679/videos/d5e24f4f-c3b8-44e1-a691-1c2aa22901d2/22679_1_jf6131-0-0.mp4,1_jf6131-0-0---OT---22679---34622---0---0.mp4,ok,,98.112,98.015,98.112,1.001,
1_jf6130-0-0,22679,ot,34622,no_variant,2e8b00d8-392f-44b3-bff5-70cc6ee76def,https://api-media-core.jesusfilm.org/1_jf6130-0-0/variants/22679/videos/82067ecb-1249-4003-8160-830add67759f/22679_1_jf6130-0-0.mp4,1_jf6130-0-0---OT---22679---34622---0---0.mp4,ok,,117.205,117.117,117.205,1.001,
1_jf6129-0-0,22679,ot,34622,no_variant,8870208d-3c5f-4def-9b9a-65abdda69ae5,https://api-media-core.jesusfilm.org/1_jf6129-0-0/variants/22679/videos/d71c71a1-b0b9-4cfb-8998-bb15c83f8b7e/22679_1_jf6129-0-0.mp4,1_jf6129-0-0---OT---22679---34622---0---0.mp4,ok,,29.547,29.446,29.547,1.003,
1_jf6128-0-0,22679,ot,34622,no_variant,34ebfbbe-46af-4e2e-bd53-d2c5107ab835,https://api-media-core.jesusfilm.org/1_jf6128-0-0/variants/22679/videos/5016bcc8-9496-43e0-ad15-3ae19fdb7dca/22679_1_jf6128-0-0.mp4,1_jf6128-0-0---OT---22679---34622---0---0.mp4,ok,,28.117,28.028,28.117,1.003,
1_jf6127-0-0,22679,ot,34622,no_variant,954dfc97-7084-4df4-9119-18656a8fee74,https://api-media-core.jesusfilm.org/1_jf6127-0-0/variants/22679/videos/91752d65-c0cd-40c1-b8ad-a72725c60923/22679_1_jf6127-0-0.mp4,1_jf6127-0-0---OT---22679---34622---0---0.mp4,ok,,54.933,54.846,54.933,1.002,
1_jf6126-0-0,22679,ot,34622,no_variant,9d4c2c8f-9437-4ce3-99d6-6c2a3ee95d58,https://api-media-core.jesusfilm.org/1_jf6126-0-0/variants/22679/videos/2b1eee1d-f6af-4cc3-9287-0571c2b1801e/22679_1_jf6126-0-0.mp4,1_jf6126-0-0---OT---22679---34622---0---0.mp4,ok,,143.787,143.685,143.787,1.001,
1_jf6125-0-0,22679,ot,34622,no_variant,cb38d08c-3114-4f25-800e-1319ae3cd820,https://api-media-core.jesusfilm.org/1_jf6125-0-0/variants/22679/videos/8012c4d9-c13d-4a7b-a766-0a17a04a8771/22679_1_jf6125-0-0.mp4,1_jf6125-0-0---OT---22679---34622---0---0.mp4,ok,,57.621,57.516,57.621,1.002,
1_jf6124-0-0,22679,ot,34622,no_variant,23af171c-9243-48c2-993e-8aaa119f66e0,https://api-media-core.jesusfilm.org/1_jf6124-0-0/variants/22679/videos/7c0f2e3c-d571-4cbe-b4f3-d16762168e4a/22679_1_jf6124-0-0.mp4,1_jf6124-0-0---OT---22679---34622---0---0.mp4,ok,,135.317,135.218,135.317,1.001,
1_jf6123-0-0,22679,ot,34622,no_variant,5213dae6-cb80-4bb6-9359-a4db89cf8a53,https://api-media-core.jesusfilm.org/1_jf6123-0-0/variants/22679/videos/b68d3bd7-a545-4315-a8fa-fdcb79fc941f/22679_1_jf6123-0-0.mp4,1_jf6123-0-0---OT---22679---34622---0---0.mp4,ok,,105.493,105.397,105.493,1.001,
1_jf6122-0-0,22679,ot,34622,no_variant,dae8b430-3998-435c-8955-6bedd991d367,https://api-media-core.jesusfilm.org/1_jf6122-0-0/variants/22679/videos/99c287b5-30fc-4e9a-835d-3208c4898c9d/22679_1_jf6122-0-0.mp4,1_jf6122-0-0---OT---22679---34622---0---0.mp4,ok,,83.691,83.584,83.691,1.001,
1_jf6121-0-0,22679,ot,34622,no_variant,2ecc388c-ed74-4055-8083-53e5130aaae5,https://api-media-core.jesusfilm.org/1_jf6121-0-0/variants/22679/videos/01291418-456c-442a-a575-e889893e3da2/22679_1_jf6121-0-0.mp4,1_jf6121-0-0---OT---22679---34622---0---0.mp4,ok,,149.867,149.775,149.867,1.001,
1_jf6120-0-0,22679,ot,34622,no_variant,ea3e202b-1776-4438-8c16-e8b6d002eb22,https://api-media-core.jesusfilm.org/1_jf6120-0-0/variants/22679/videos/139cb572-1b8b-4b6c-97c0-4a9df5a71802/22679_1_jf6120-0-0.mp4,1_jf6120-0-0---OT---22679---34622---0---0.mp4,ok,,136.235,136.136,136.235,1.001,
1_jf6119-0-0,22679,ot,34622,no_variant,5b23b2d9-a0ab-4e19-88a3-b13a03f86343,https://api-media-core.jesusfilm.org/1_jf6119-0-0/variants/22679/videos/a70b45c7-df59-4355-b52f-e1cdefff170f/22679_1_jf6119-0-0.mp4,1_jf6119-0-0---OT---22679---34622---0---0.mp4,ok,,118.635,118.535,118.635,1.001,
1_jf6118-0-0,22679,ot,34622,no_variant,8f3df927-787f-47bc-b429-25debe045b1d,https://api-media-core.jesusfilm.org/1_jf6118-0-0/variants/22679/videos/bbf3eea3-9dac-42b5-abe2-fdfe542f8105/22679_1_jf6118-0-0.mp4,1_jf6118-0-0---OT---22679---34622---0---0.mp4,ok,,55.893,55.806,55.893,1.002,
1_jf6117-0-0,22679,ot,34622,no_variant,3035403e-6afa-4b92-b81f-e8e8254a7373,https://api-media-core.jesusfilm.org/1_jf6117-0-0/variants/22679/videos/518ab657-9bb4-4fc0-a56f-0dca6c7c2cbc/22679_1_jf6117-0-0.mp4,1_jf6117-0-0---OT---22679---34622---0---0.mp4,ok,,138.368,138.263,138.368,1.001,
1_jf6116-0-0,22679,ot,34622,no_variant,4a593a0c-2df5-4d21-b688-ec346e2e6c9b,https://api-media-core.jesusfilm.org/1_jf6116-0-0/variants/22679/videos/57ed4dc8-3d9f-4d95-90e3-e5dcc2afff83/22679_1_jf6116-0-0.mp4,1_jf6116-0-0---OT---22679---34622---0---0.mp4,ok,,116.288,116.199,116.288,1.001,
1_jf6115-0-0,22679,ot,34622,no_variant,7a24ecc7-5a2f-400b-9418-185050348b36,https://api-media-core.jesusfilm.org/1_jf6115-0-0/variants/22679/videos/1de2f41f-4bcc-4aa1-a31a-83274f49b545/22679_1_jf6115-0-0.mp4,1_jf6115-0-0---OT---22679---34622---0---0.mp4,ok,,43.648,43.544,43.648,1.002,
1_jf6114-0-0,22679,ot,34622,no_variant,ad4e54fc-cff3-4160-b47e-feb834e1a5ad,https://api-media-core.jesusfilm.org/1_jf6114-0-0/variants/22679/videos/b6a3a730-64fd-4bcf-8b9d-25b363a1cb76/22679_1_jf6114-0-0.mp4,1_jf6114-0-0---OT---22679---34622---0---0.mp4,ok,,176.853,176.760,176.853,1.001,
1_jf6113-0-0,22679,ot,34622,no_variant,d27ce40c-964d-4589-890a-abfb4f92450b,https://api-media-core.jesusfilm.org/1_jf6113-0-0/variants/22679/videos/c945df00-050b-4a38-a34d-cc5ae14d7889/22679_1_jf6113-0-0.mp4,1_jf6113-0-0---OT---22679---34622---0---0.mp4,ok,,19.157,19.061,19.157,1.005,
1_jf6112-0-0,22679,ot,34622,no_variant,253415ac-1428-40b0-8f8f-70360c166834,https://api-media-core.jesusfilm.org/1_jf6112-0-0/variants/22679/videos/c1973298-3d29-45ef-8351-44b9e7851a0d/22679_1_jf6112-0-0.mp4,1_jf6112-0-0---OT---22679---34622---0---0.mp4,ok,,218.944,218.844,218.944,1.000,
1_jf6111-0-0,22679,ot,34622,no_variant,a4754787-c992-45c7-a6f1-2d97233d95d9,https://api-media-core.jesusfilm.org/1_jf6111-0-0/variants/22679/videos/57b2d80b-4e9f-4f1f-8850-846238c6143d/22679_1_jf6111-0-0.mp4,1_jf6111-0-0---OT---22679---34622---0---0.mp4,ok,,62.656,62.563,62.656,1.001,
1_jf6110-0-0,22679,ot,34622,no_variant,bbd672e6-3679-4364-b08f-e35cbfdbdf99,https://api-media-core.jesusfilm.org/1_jf6110-0-0/variants/22679/videos/38966a75-8dea-40d1-a159-8a2116acff4b/22679_1_jf6110-0-0.mp4,1_jf6110-0-0---OT---22679---34622---0---0.mp4,ok,,190.741,190.649,190.741,1.000,
1_jf6109-0-0,22679,ot,34622,no_variant,c3852c1e-a1ea-4f48-a613-a391c06b0fcb,https://api-media-core.jesusfilm.org/1_jf6109-0-0/variants/22679/videos/585fbe62-2771-4785-94c0-c92efcca96a7/22679_1_jf6109-0-0.mp4,1_jf6109-0-0---OT---22679---34622---0---0.mp4,ok,,134.848,134.760,134.848,1.001,
1_jf6108-0-0,22679,ot,34622,no_variant,7d8cb646-3a14-403f-aa77-e6642db43b9b,https://api-media-core.jesusfilm.org/1_jf6108-0-0/variants/22679/videos/6c1af6de-3ea6-4b37-af6e-1ecca455c773/22679_1_jf6108-0-0.mp4,1_jf6108-0-0---OT---22679---34622---0---0.mp4,ok,,121.472,121.371,121.472,1.001,
1_jf6107-0-0,22679,ot,34622,no_variant,f40e2e27-86c9-4bad-ac13-b5c4b9b1c70c,https://api-media-core.jesusfilm.org/1_jf6107-0-0/variants/22679/videos/74645ef0-26b3-4ebd-8916-cae52f08654b/22679_1_jf6107-0-0.mp4,1_jf6107-0-0---OT---22679---34622---0---0.mp4,ok,,62.123,62.020,62.123,1.002,
1_jf6106-0-0,22679,ot,34622,no_variant,92baf40f-a2af-4c95-b970-f05ae84d87bb,https://api-media-core.jesusfilm.org/1_jf6106-0-0/variants/22679/videos/e2c90f78-b0f4-4be8-9764-534832f4a02c/22679_1_jf6106-0-0.mp4,1_jf6106-0-0---OT---22679---34622---0---0.mp4,ok,,187.243,187.145,187.243,1.001,
1_jf6105-0-0,22679,ot,34622,no_variant,c9c4222a-7b7c-4583-b446-aeadfab63837,https://api-media-core.jesusfilm.org/1_jf6105-0-0/variants/22679/videos/fed0bd0a-910d-48e9-8583-a28240545acd/22679_1_jf6105-0-0.mp4,1_jf6105-0-0---OT---22679---34622---0---0.mp4,ok,,142.037,141.933,142.037,1.001,
1_jf6104-0-0,22679,ot,34622,no_variant,46d36d15-3ec0-4eb5-97bf-ec91e7f1fa6e,https://api-media-core.jesusfilm.org/1_jf6104-0-0/variants/22679/videos/1e0305c8-60e9-4839-88f1-9fd5f36a457b/22679_1_jf6104-0-0.mp4,1_jf6104-0-0---OT---22679---34622---0---0.mp4,ok,,227.200,227.102,227.200,1.000,
1_jf6103-0-0,22679,ot,34622,no_variant,ce213cb7-7e77-4590-98b6-6e3f58b332bc,https://api-media-core.jesusfilm.org/1_jf6103-0-0/variants/22679/videos/ce0add9a-15f0-4c38-bfa3-c029110972f4/22679_1_jf6103-0-0.mp4,1_jf6103-0-0---OT---22679---34622---0---0.mp4,ok,,135.232,135.135,135.232,1.001,
1_jf6102-0-0,22679,ot,34622,no_variant,50a93189-3a44-4f6c-9f10-aeeb0500f58f,https://api-media-core.jesusfilm.org/1_jf6102-0-0/variants/22679/videos/de7e40af-7407-4010-afef-08024ba6ec3d/22679_1_jf6102-0-0.mp4,1_jf6102-0-0---OT---22679---34622---0---0.mp4,ok,,222.955,222.848,222.955,1.000,
1_jf6101-0-0,22679,ot,34622,no_variant,a5b06738-a739-4028-82e0-c31a0d50900e,https://api-media-core.jesusfilm.org/1_jf6101-0-0/variants/22679/videos/ab93708c-6016-42b1-9e3b-acc527ffb9d3/22679_1_jf6101-0-0.mp4,1_jf6101-0-0---OT---22679---34622---0---0.mp4,ok,,488.085,487.946,488.085,1.000,
